trait,FD,cut,loc,year,predicted.value,standard.error,upper.Confidence.limit,lower.Confidence.limit,est.status
Fat,5,1,OR,2021,1.95032742818286,0.058468910176576,2.06562557824082,1.83502927812489,Estimable
Fat,5,1,WA,2018,1.93780720585195,0.0516504498591162,2.03965964846518,1.83595476323872,Estimable
Fat,5,1,WA,2019,1.91628579539956,0.0511044317695805,2.01706151406786,1.81551007673127,Estimable
Fat,5,1,WA,2020,1.80112942563906,0.0513165075885805,1.9023233486065,1.69993550267161,Estimable
Fat,5,1,WA,2021,1.89032451431612,0.0533752648527933,1.99557821714375,1.78507081148848,Estimable
Fat,5,2,ID,2018,1.87748019721779,0.0401593960259662,1.95667278102439,1.79828761341118,Estimable
Fat,5,2,ID,2019,1.8559587867654,0.0399390764129147,1.93471690986922,1.77720066366158,Estimable
Fat,5,2,ID,2020,1.74080241700489,0.0397528457905985,1.8191933014143,1.66241153259549,Estimable
Fat,5,2,OR,2018,2.02489110999599,0.0496449556747585,2.12278880522792,1.92699341476406,Estimable
Fat,5,2,OR,2019,2.00336969954361,0.0496371746486874,2.10125205093025,1.90548734815696,Estimable
Fat,5,2,OR,2020,1.8882133297831,0.0493728978912635,1.98557453888845,1.79085212067775,Estimable
Fat,5,2,WA,2018,1.92223996910478,0.0426991254100557,2.00644078889097,1.8380391493186,Estimable
Fat,5,2,WA,2019,1.9007185586524,0.0421493306457292,1.98383520705507,1.81760191024972,Estimable
Fat,5,2,WA,2020,1.78556218889189,0.0421320002191445,1.86864466244645,1.70247971533734,Estimable
Fat,5,3,ID,2019,1.83085613603807,0.0415901863310151,1.91287017615016,1.74884209592597,Estimable
Fat,5,3,ID,2020,1.71569976627756,0.0414947634167107,1.79752563654932,1.6338738960058,Estimable
Fat,5,3,OR,2018,2.07226851268823,0.0487077123065054,2.16831800472657,1.97621902064988,Estimable
Fat,5,3,OR,2019,2.05074710223584,0.0482535525889599,2.14590101104704,1.95559319342465,Estimable
Fat,5,3,OR,2020,1.93559073247534,0.0482442291163112,2.03072625580363,1.84045520914705,Estimable
Fat,5,3,WA,2018,2.00547633494048,0.0477787060236457,2.09969386695969,1.91125880292127,Estimable
Fat,5,3,WA,2019,1.98395492448809,0.047610231049213,2.07784023117893,1.89006961779726,Estimable
Fat,5,3,WA,2020,1.86879855472759,0.0474010080337199,1.96227128272381,1.77532582673136,Estimable
Fat,5,4,ID,2019,1.87159959958212,0.0498764914279582,1.9699538732578,1.77324532590644,Estimable
Fat,5,4,ID,2020,1.75644322982161,0.0499483361169245,1.85493917810187,1.65794728154136,Estimable
Fat,5,4,OR,2019,2.21726160292336,0.0457029916041736,2.3073859163091,2.12713728953763,Estimable
Fat,5,4,OR,2020,2.10210523316286,0.0457731907324188,2.19236797617894,2.01184249014678,Estimable
Fat,5,4,WA,2019,2.02966553100249,0.0575967098395252,2.14324373989791,1.91608732210707,Estimable
Fat,5,4,WA,2020,1.91450916124199,0.0572986168362382,2.02749954368878,1.80151877879519,Estimable
Fat,5,5,WA,2019,2.08957750721846,0.0692559857099729,2.22614730146784,1.95300771296907,Estimable
Fat,5,5,WA,2020,1.97442113745795,0.069029709048549,2.11054472396403,1.83829755095187,Estimable
Fat,6,1,ID,2018,1.84918840371867,0.0400912862834522,1.9282466780728,1.77013012936455,Estimable
Fat,6,1,ID,2019,1.82766699326629,0.0401907331451505,1.90692137251014,1.74841261402243,Estimable
Fat,6,1,ID,2020,1.71251062350578,0.0403776219248658,1.79213353930184,1.63288770770972,Estimable
Fat,6,1,OR,2018,1.94024368649274,0.057337405650469,2.0533105587956,1.82717681418988,Estimable
Fat,6,1,OR,2019,1.91872227604035,0.0572280542143415,2.03157351206312,1.80587104001759,Estimable
Fat,6,1,OR,2020,1.80356590627985,0.0571873303822167,1.91633683667535,1.69079497588435,Estimable
Fat,6,1,OR,2021,1.89276099495691,0.058460843094232,2.00804323707905,1.77747875283476,Estimable
Fat,6,1,WA,2018,1.89709856109681,0.0514656612201996,1.99858660854423,1.7956105136494,Estimable
Fat,6,1,WA,2019,1.87557715064443,0.050930121464665,1.97600913696621,1.77514516432265,Estimable
Fat,6,1,WA,2020,1.76042078088392,0.0511450486773486,1.8612765943293,1.65956496743855,Estimable
Fat,6,1,WA,2021,1.84961586956098,0.053212134110227,1.95454788565325,1.74468385346872,Estimable
Fat,6,2,ID,2018,1.89628753678759,0.0394226006390351,1.97402719210916,1.81854788146603,Estimable
Fat,6,2,ID,2019,1.87476612633521,0.0392244510107594,1.95211503920056,1.79741721346986,Estimable
Fat,6,2,ID,2020,1.7596097565747,0.0390396262096061,1.83659420296388,1.68262531018553,Estimable
Fat,6,2,OR,2018,1.9185265187123,0.0496443374198112,2.01642299477234,1.82063004265226,Estimable
Fat,6,2,OR,2019,1.89700510825991,0.0496338489557277,1.99488090152456,1.79912931499526,Estimable
Fat,6,2,OR,2020,1.78184873849941,0.0493563707422991,1.8791773567852,1.68452012021362,Estimable
Fat,6,2,WA,2018,1.8751827507659,0.0425310092757322,1.95905205284081,1.79131344869099,Estimable
Fat,6,2,WA,2019,1.85366134031351,0.0419990635533227,1.93648166853993,1.77084101208709,Estimable
Fat,6,2,WA,2020,1.73850497055301,0.0419872784970482,1.82130205916058,1.65570788194543,Estimable
Fat,6,3,ID,2018,1.84615275317664,0.0418496234693229,1.92867839205145,1.76362711430184,Estimable
Fat,6,3,ID,2019,1.82463134272426,0.0410637978446927,1.90560736761593,1.74365531783259,Estimable
Fat,6,3,ID,2020,1.70947497296375,0.0410865752352247,1.79049591387975,1.62845403204776,Estimable
Fat,6,3,OR,2018,1.92925123779605,0.0486755816794727,2.02523736963415,1.83326510595795,Estimable
Fat,6,3,OR,2019,1.90772982734366,0.0482403977537056,2.00285779539139,1.81260185929594,Estimable
Fat,6,3,OR,2020,1.79257345758316,0.0482156425505466,1.88765260944601,1.69749430572031,Estimable
Fat,6,3,WA,2018,1.99464591522415,0.0467930240847814,2.08691972529347,1.90237210515484,Estimable
Fat,6,3,WA,2019,1.97312450477177,0.0466383894483682,2.06509338205784,1.8811556274857,Estimable
Fat,6,3,WA,2020,1.85796813501126,0.0464152302256971,1.94949695200778,1.76643931801475,Estimable
Fat,6,4,ID,2019,1.80344831639045,0.0564623678335385,1.91478965214375,1.69210698063716,Estimable
Fat,6,4,OR,2019,2.0903471312364,0.0457130281201446,2.18049123619549,2.00020302627732,Estimable
Fat,6,4,OR,2020,1.9751907614759,0.0458081166574636,2.06552237689843,1.88485914605337,Estimable
Fat,6,4,WA,2019,2.12083400552812,0.0569824584866466,2.23320093744842,2.00846707360782,Estimable
Fat,6,4,WA,2020,2.00567763576762,0.05663745418252,2.11736423419259,1.89399103734264,Estimable
Fat,6,5,WA,2019,2.20723890595726,0.0680650429739997,2.34146021288461,2.0730175990299,Estimable
Fat,6,5,WA,2020,2.09208253619675,0.0678074550201837,2.22579589087286,1.95836918152065,Estimable
IVTDMD30,1,1,ID,2020,83.366031314091,1.58851066242701,86.502743578787,80.2293190493951,Estimable
IVTDMD30,1,1,OR,2020,78.4444530493942,0.96388537336056,80.3477648394213,76.5411412593671,Estimable
IVTDMD30,1,1,OR,2021,83.6046826731446,0.944686386892532,85.4700836717944,81.7392816744949,Estimable
IVTDMD30,1,1,WA,2020,79.4096168926125,0.711598735891732,80.8147572767528,78.0044765084721,Estimable
IVTDMD30,1,1,WA,2021,84.5698465163629,0.732514700333553,86.0162880788613,83.1234049538644,Estimable
IVTDMD30,1,2,ID,2018,79.4035134158664,1.00312520094414,81.3843091355625,77.4227176961702,Estimable
IVTDMD30,1,2,ID,2019,79.983529956171,0.997282122723369,81.9527877897501,78.0142721225918,Estimable
IVTDMD30,1,2,OR,2018,77.7905775340897,0.996541781403117,79.75837347147,75.8227815967095,Estimable
IVTDMD30,1,2,OR,2019,78.3705940743944,0.982814380340545,80.3112835476546,76.4299046011341,Estimable
IVTDMD30,1,2,OR,2020,79.7996140528141,0.983827859952217,81.7423047678684,77.8569233377598,Estimable
IVTDMD30,1,2,WA,2018,77.6763743412346,0.535187913501637,78.7331695720785,76.6195791103906,Estimable
IVTDMD30,1,2,WA,2019,78.2563908815392,0.508518864909906,79.2605247524162,77.2522570106622,Estimable
IVTDMD30,1,2,WA,2020,79.6854108599589,0.513374777897833,80.6991333361791,78.6716883837388,Estimable
IVTDMD30,1,3,ID,2019,80.8107551106077,0.726638874645187,82.2455941230334,79.3759160981821,Estimable
IVTDMD30,1,3,ID,2020,82.2397750890275,0.721077159646493,83.663631802082,80.8159183759731,Estimable
IVTDMD30,1,3,OR,2018,78.2631455391145,0.754644787301656,79.7532857162043,76.7730053620247,Estimable
IVTDMD30,1,3,OR,2019,78.8431620794191,0.729162355318712,80.2829840189133,77.403340139925,Estimable
IVTDMD30,1,3,OR,2020,80.2721820578389,0.73332992331663,81.7202333797113,78.8241307359665,Estimable
IVTDMD30,1,3,WA,2018,78.3167029040785,0.634096874901257,79.5688062053363,77.0645996028206,Estimable
IVTDMD30,1,3,WA,2019,78.8967194443831,0.616388123214285,80.1138546085533,77.6795842802129,Estimable
IVTDMD30,1,3,WA,2020,80.3257394228028,0.619619342467986,81.549255032067,79.1022238135385,Estimable
IVTDMD30,1,4,ID,2019,85.2206940391481,1.03444026749392,87.2633252602606,83.1780628180356,Estimable
IVTDMD30,1,4,ID,2020,86.6497140175678,1.03440105675173,88.6922678121834,84.6071602229522,Estimable
IVTDMD30,1,4,OR,2019,83.7971786693842,0.454475232380889,84.6945966528629,82.8997606859055,Estimable
IVTDMD30,1,4,OR,2020,85.2261986478039,0.465495561186276,86.1453776438728,84.3070196517349,Estimable
IVTDMD30,1,4,WA,2019,79.0470437218037,0.745623246489752,80.5193697422872,77.5747177013201,Estimable
IVTDMD30,1,4,WA,2020,80.4760637002234,0.747040973087639,81.9511891985529,79.0009382018939,Estimable
IVTDMD30,1,5,WA,2019,79.2432395267475,0.853947019658179,80.9294643367654,77.5570147167296,Estimable
IVTDMD30,1,5,WA,2020,80.6722595051672,0.855913305142974,82.3623669909152,78.9821520194192,Estimable
IVTDMD30,2,1,ID,2020,83.5626161792116,0.605517702913715,84.758286343816,82.3669460146072,Estimable
IVTDMD30,2,1,OR,2020,74.0127358419021,0.384210660736893,74.7714076722309,73.2540640115732,Estimable
IVTDMD30,2,1,OR,2021,79.1729654656525,0.310877466395188,79.7868317649,78.5590991664049,Estimable
IVTDMD30,2,1,WA,2020,79.1530678144264,0.378712389470943,79.9008826229407,78.4052530059121,Estimable
IVTDMD30,2,1,WA,2021,84.3132974381768,0.312270648489625,84.9299147490896,83.6966801272641,Estimable
IVTDMD30,2,2,ID,2018,79.3782242097911,0.294743163162972,79.9602313166342,78.796217102948,Estimable
IVTDMD30,2,2,ID,2019,79.9582407500957,0.259327717545035,80.4703156460591,79.4461658541322,Estimable
IVTDMD30,2,2,ID,2020,81.3872607285154,0.249298875809879,81.8795324266688,80.894989030362,Estimable
IVTDMD30,2,2,OR,2018,76.4556859996621,0.371083331562039,77.1884362825948,75.7229357167295,Estimable
IVTDMD30,2,2,OR,2019,77.0357025399668,0.332279147048998,77.6918291247634,76.3795759551701,Estimable
IVTDMD30,2,2,OR,2020,78.4647225183865,0.334716210796682,79.1256613892622,77.8037836475108,Estimable
IVTDMD30,2,2,WA,2018,77.5669118362196,0.254512103475522,78.0694777020763,77.0643459703629,Estimable
IVTDMD30,2,2,WA,2019,78.1469283765242,0.19628424376132,78.5345160769631,77.7593406760853,Estimable
IVTDMD30,2,2,WA,2020,79.5759483549439,0.217871948311581,80.0061636682979,79.14573304159,Estimable
IVTDMD30,2,3,ID,2018,78.2042647606259,0.314756336446383,78.8257903721781,77.5827391490737,Estimable
IVTDMD30,2,3,ID,2019,78.7842813009305,0.251181004659216,79.2802694970496,78.2882931048113,Estimable
IVTDMD30,2,3,ID,2020,80.2133012793502,0.231245763747694,80.6699248579406,79.7566777007599,Estimable
IVTDMD30,2,3,OR,2018,76.1254988561833,0.305329097514396,76.7284092096326,75.5225885027339,Estimable
IVTDMD30,2,3,OR,2019,76.7055153964879,0.236486769928452,77.1724879949214,76.2385427980543,Estimable
IVTDMD30,2,3,OR,2020,78.1345353749076,0.250070000737162,78.6283297553282,77.6407409944869,Estimable
IVTDMD30,2,3,WA,2018,78.4948855888128,0.298031968536619,79.0833868517203,77.9063843259053,Estimable
IVTDMD30,2,3,WA,2019,79.0749021291174,0.277360172397248,79.6225843544085,78.5272199038263,Estimable
IVTDMD30,2,3,WA,2020,80.5039221075371,0.282534177582578,81.0618210508562,79.9460231642181,Estimable
IVTDMD30,2,4,ID,2019,81.4857792896801,0.353821330469644,82.1844436002485,80.7871149791117,Estimable
IVTDMD30,2,4,ID,2020,82.9147992680998,0.355217208680911,83.6162199141521,82.2133786220475,Estimable
IVTDMD30,2,4,OR,2019,81.016009430929,0.142653955213499,81.2976974431718,80.7343214186862,Estimable
IVTDMD30,2,4,OR,2020,82.4450294093487,0.174771546069557,82.7901376072621,82.0999212114354,Estimable
IVTDMD30,2,4,WA,2019,78.1801954320911,0.367866067677334,78.9065928265448,77.4537980376373,Estimable
IVTDMD30,2,4,WA,2020,79.6092154105108,0.36538735075513,80.3307182695015,78.88771255152,Estimable
IVTDMD30,2,5,WA,2019,79.3074895050972,0.368871216674286,80.035871691508,78.5791073186863,Estimable
IVTDMD30,2,5,WA,2020,80.7365094835169,0.375716873103082,81.4784092716587,79.9946096953751,Estimable
IVTDMD30,3,1,ID,2020,82.444349120336,1.58728894179303,85.5786489453882,79.3100492952839,Estimable
IVTDMD30,3,1,OR,2020,74.7141074472427,0.963897976025555,76.6174441228024,72.810770771683,Estimable
IVTDMD30,3,1,OR,2021,79.8743370709931,0.944649511672121,81.7396652549247,78.0090088870615,Estimable
IVTDMD30,3,1,WA,2020,80.0514714091368,0.715891615016683,81.4650886180921,78.6378542001815,Estimable
IVTDMD30,3,1,WA,2021,85.2117010328872,0.73612233603966,86.6652663216744,83.7581357441,Estimable
IVTDMD30,3,2,ID,2018,79.3144403426803,0.742291751917314,80.7801879119564,77.8486927734041,Estimable
IVTDMD30,3,2,ID,2019,79.8944568829849,0.727161084486453,81.3303270638205,78.4585867021494,Estimable
IVTDMD30,3,2,ID,2020,81.3234768614046,0.722294581872297,82.7497375263603,79.897216196449,Estimable
IVTDMD30,3,2,OR,2018,75.5145060672544,0.996136058680152,77.4815008545566,73.5475112799522,Estimable
IVTDMD30,3,2,OR,2019,76.094522607559,0.98207806334541,78.0337581311518,74.1552870839662,Estimable
IVTDMD30,3,2,OR,2020,77.5235425859788,0.982691132937316,79.4639886918822,75.5830964800755,Estimable
IVTDMD30,3,2,WA,2018,77.845000433147,0.550755489125889,78.9325357821073,76.7574650841866,Estimable
IVTDMD30,3,2,WA,2019,78.4250169734516,0.525331716361636,79.4623499147538,77.3876840321494,Estimable
IVTDMD30,3,2,WA,2020,79.8540369518713,0.529643538281848,80.8998841228984,78.8081897808442,Estimable
IVTDMD30,3,3,ID,2019,80.1221252595304,0.72523598795086,81.5541940973491,78.6900564217118,Estimable
IVTDMD30,3,3,ID,2020,81.5511452379501,0.718944298265336,82.9707903504083,80.131500125492,Estimable
IVTDMD30,3,3,OR,2018,75.6179884759835,0.758491942143775,77.1157253397452,74.1202516122218,Estimable
IVTDMD30,3,3,OR,2019,76.1980050162881,0.733377033434515,77.6461493629591,74.749860669617,Estimable
IVTDMD30,3,3,OR,2020,77.6270249947078,0.73755275495431,79.0834148239022,76.1706351655135,Estimable
IVTDMD30,3,3,WA,2018,77.8064828400144,0.637646251849434,79.0655948283832,76.5473708516456,Estimable
IVTDMD30,3,3,WA,2019,78.3864993803191,0.619870797520374,79.6105115189209,77.1624872417173,Estimable
IVTDMD30,3,3,WA,2020,79.8155193587388,0.622551202766046,81.0448242915328,78.5862144259447,Estimable
IVTDMD30,3,4,ID,2019,80.8554088332124,1.05314970846089,82.9349841771028,78.775833489322,Estimable
IVTDMD30,3,4,ID,2020,82.2844288116321,1.05294697360098,84.3636038302766,80.2052537929876,Estimable
IVTDMD30,3,4,OR,2019,78.857264910036,0.454477553946431,79.7546874777352,77.9598423423368,Estimable
IVTDMD30,3,4,OR,2020,80.2862848884557,0.465511697072396,81.2054957468427,79.3670740300687,Estimable
IVTDMD30,3,4,WA,2019,78.4142724346636,0.748576444160375,79.8924299119782,76.9361149573491,Estimable
IVTDMD30,3,4,WA,2020,79.8432924130833,0.749728144028796,81.323724065314,78.3628607608526,Estimable
IVTDMD30,3,5,WA,2019,79.3226693151068,0.86048459565957,81.0218033836585,77.6235352465552,Estimable
IVTDMD30,3,5,WA,2020,80.7516892935265,0.862383733400687,82.4545734462204,79.0488051408326,Estimable
IVTDMD30,4,1,ID,2020,85.3668839381078,1.60600254065131,88.5381360962124,82.1956317800033,Estimable
IVTDMD30,4,1,OR,2020,78.6321098618641,0.963932868565082,80.5355154370915,76.7287042866368,Estimable
IVTDMD30,4,1,OR,2021,83.7923394856145,0.944694552378143,85.6577566080332,81.9269223631959,Estimable
IVTDMD30,4,1,WA,2020,79.3141315830136,0.711599194921923,80.7192728735663,77.9089902924609,Estimable
IVTDMD30,4,1,WA,2021,84.474361206764,0.732566525823654,85.9209051051512,83.0278173083768,Estimable
IVTDMD30,4,2,ID,2018,78.1387512701299,0.751603081335416,79.622885219729,76.6546173205308,Estimable
IVTDMD30,4,2,ID,2019,78.7187678104345,0.737411671315079,80.1748790524012,77.2626565684678,Estimable
IVTDMD30,4,2,ID,2020,80.1477877888542,0.732759309219911,81.5947123620821,78.7008632156262,Estimable
IVTDMD30,4,2,OR,2018,75.6092066998366,0.99624750630348,77.5764215543598,73.6419918453134,Estimable
IVTDMD30,4,2,OR,2019,76.1892232401412,0.982064567754978,78.1284321150089,74.2500143652735,Estimable
IVTDMD30,4,2,OR,2020,77.618243218561,0.982667477553184,79.5586426139604,75.6778438231616,Estimable
IVTDMD30,4,2,WA,2018,77.8986138324382,0.534524982353667,78.9541000231153,76.843127641761,Estimable
IVTDMD30,4,2,WA,2019,78.4786303727428,0.508179445803452,79.4820940182953,77.4751667271903,Estimable
IVTDMD30,4,2,WA,2020,79.9076503511626,0.513376310954401,80.921375854594,78.8939248477311,Estimable
IVTDMD30,4,3,ID,2018,77.6355635959639,0.715992770870958,79.0493805497596,76.2217466421682,Estimable
IVTDMD30,4,3,ID,2019,78.2155801362685,0.694271950340954,79.5865066230581,76.844653649479,Estimable
IVTDMD30,4,3,ID,2020,79.6446001146883,0.688442434944587,81.0040154968479,78.2851847325286,Estimable
IVTDMD30,4,3,OR,2018,75.4990950399171,0.754207608903224,76.9883719537776,74.0098181260566,Estimable
IVTDMD30,4,3,OR,2019,76.0791115802217,0.729027493426623,77.5186672181033,74.6395559423401,Estimable
IVTDMD30,4,3,OR,2020,77.5081315586415,0.733362626705642,78.956247457431,76.0600156598519,Estimable
IVTDMD30,4,3,WA,2018,78.1850056506669,0.634240390874644,79.4373923420993,76.9326189592345,Estimable
IVTDMD30,4,3,WA,2019,78.7650221909715,0.615993159362789,79.9813774497961,77.5486669321468,Estimable
IVTDMD30,4,3,WA,2020,80.1940421693912,0.618900522022156,81.4161383781051,78.9719459606773,Estimable
IVTDMD30,4,4,ID,2019,80.4210756712445,1.06930814804226,82.5325578677687,78.3095934747203,Estimable
IVTDMD30,4,4,ID,2020,81.8500956496643,1.06920350393941,83.9613712133666,79.738820085962,Estimable
IVTDMD30,4,4,OR,2019,79.8120935441714,0.454476150900458,80.7095133413815,78.9146737469614,Estimable
IVTDMD30,4,4,OR,2020,81.2411135225911,0.465506902716892,82.1603149139257,80.3219121312566,Estimable
IVTDMD30,4,4,WA,2019,78.1142841528996,0.745630631455599,79.5866247559186,76.6419435498807,Estimable
IVTDMD30,4,4,WA,2020,79.5433041313194,0.746862316150231,81.0180768492616,78.0685314133772,Estimable
IVTDMD30,4,5,WA,2019,77.8936747046156,0.853951888603281,79.5799091289724,76.2074402802589,Estimable
IVTDMD30,4,5,WA,2020,79.3226946830354,0.855803925953134,81.0125861859421,77.6328031801286,Estimable
IVTDMD30,5,1,ID,2020,81.0530767615586,1.6060847801829,84.2244913118671,77.8816622112501,Estimable
IVTDMD30,5,1,OR,2020,74.8073722914444,0.96393944164682,76.7107908460407,72.903953736848,Estimable
IVTDMD30,5,1,OR,2021,79.9676019151948,0.944693805273125,81.8330175623615,78.1021862680281,Estimable
IVTDMD30,5,1,WA,2020,79.3127746506932,0.715823011007687,80.7262563924833,77.8992929089032,Estimable
IVTDMD30,5,1,WA,2021,84.4730042744437,0.736075444279167,85.926476969606,83.0195315792813,Estimable
IVTDMD30,5,2,ID,2018,77.5066751885366,0.752217449332064,78.9920222843082,76.021328092765,Estimable
IVTDMD30,5,2,ID,2019,78.0866917288413,0.737579500659063,79.5431343707628,76.6302490869198,Estimable
IVTDMD30,5,2,ID,2020,79.515711707261,0.732906886156351,80.9629276895411,78.0684957249809,Estimable
IVTDMD30,5,2,OR,2018,76.084458437632,0.996186098221069,78.0515520342438,74.1173648410203,Estimable
IVTDMD30,5,2,OR,2019,76.6644749779367,0.982138420611688,78.6038296844735,74.7251202713998,Estimable
IVTDMD30,5,2,OR,2020,78.0934949563564,0.982754479271699,80.0340661474912,76.1529237652215,Estimable
IVTDMD30,5,2,WA,2018,77.4509401435296,0.549960296288625,78.5369052851351,76.3649750019241,Estimable
IVTDMD30,5,2,WA,2019,78.0309566838342,0.524833776870536,79.0673063815576,76.9946069861109,Estimable
IVTDMD30,5,2,WA,2020,79.459976662254,0.529103175487022,80.5047568196021,78.4151965049058,Estimable
IVTDMD30,5,3,ID,2019,77.8197790624923,0.725460623070979,79.2522914703498,76.3872666546347,Estimable
IVTDMD30,5,3,ID,2020,79.248799040912,0.719179338246228,80.6689082691033,77.8286898127207,Estimable
IVTDMD30,5,3,OR,2018,75.7631032183141,0.758510567707556,77.2608768605726,74.2653295760556,Estimable
IVTDMD30,5,3,OR,2019,76.3431197586187,0.733390649282857,77.7912909914791,74.8949485257582,Estimable
IVTDMD30,5,3,OR,2020,77.7721397370384,0.737564047982352,79.228551865724,76.3157276083528,Estimable
IVTDMD30,5,3,WA,2018,77.5943034050974,0.637339575159142,78.8528098221229,76.3357969880719,Estimable
IVTDMD30,5,3,WA,2019,78.174319945402,0.619707364746122,79.3980093656239,76.9506305251801,Estimable
IVTDMD30,5,3,WA,2020,79.6033399238217,0.622362460124532,80.8322721607488,78.3744076868946,Estimable
IVTDMD30,5,4,ID,2019,80.4938550296085,1.07001887071525,82.6067406366214,78.3809694225955,Estimable
IVTDMD30,5,4,ID,2020,81.9228750080282,1.06981592786293,84.0353598790883,79.8103901369681,Estimable
IVTDMD30,5,4,OR,2019,80.391721114506,0.454480891568964,81.2891502727569,79.4942919562552,Estimable
IVTDMD30,5,4,OR,2020,81.8207410929258,0.465514470358477,82.7399574275118,80.9015247583398,Estimable
IVTDMD30,5,4,WA,2019,77.7661013409684,0.748130489112807,79.2433782244662,76.2888244574707,Estimable
IVTDMD30,5,4,WA,2020,79.1951213193881,0.74924743078677,80.6746037434155,77.7156388953608,Estimable
IVTDMD30,5,5,WA,2019,78.2334423511764,0.858837278496148,79.9293235866987,76.5375611156542,Estimable
IVTDMD30,5,5,WA,2020,79.6624623295961,0.860682584967882,81.3619873527107,77.9629373064816,Estimable
IVTDMD30,6,1,ID,2020,81.2583599736681,1.56693445861251,84.352467335085,78.1642526122512,Estimable
IVTDMD30,6,1,OR,2020,76.2998811438347,0.963844660608605,78.2031125414594,74.39664974621,Estimable
IVTDMD30,6,1,OR,2021,81.4601107675851,0.944606401952294,83.3253538260026,79.5948677091677,Estimable
IVTDMD30,6,1,WA,2020,79.4310677591552,0.71227948444773,80.8375523661549,78.0245831521555,Estimable
IVTDMD30,6,1,WA,2021,84.5912973829056,0.733094299070773,86.0388834353408,83.1437113304704,Estimable
IVTDMD30,6,2,ID,2018,77.0421965291998,0.730545100842777,78.4847488720503,75.5996441863493,Estimable
IVTDMD30,6,2,ID,2019,77.6222130695044,0.715249067338419,79.0345614879941,76.2098646510147,Estimable
IVTDMD30,6,2,ID,2020,79.0512330479242,0.710288358798075,80.4537859291926,77.6486801666557,Estimable
IVTDMD30,6,2,OR,2018,76.1057027772317,0.996204065748025,78.0728318529645,74.1385737014989,Estimable
IVTDMD30,6,2,OR,2019,76.6857193175363,0.982004922267372,78.6248104149556,74.746628220117,Estimable
IVTDMD30,6,2,OR,2020,78.114739295956,0.982548060928872,80.0549028883489,76.1745757035631,Estimable
IVTDMD30,6,2,WA,2018,77.2019124866321,0.53754824469422,78.2633684855625,76.1404564877016,Estimable
IVTDMD30,6,2,WA,2019,77.7819290269367,0.511572227488025,78.7920921427371,76.7717659111362,Estimable
IVTDMD30,6,2,WA,2020,79.2109490053564,0.516666996673222,80.2311723778281,78.1907256328847,Estimable
IVTDMD30,6,3,ID,2018,77.0711271180991,0.714710004774724,78.4824110903782,75.6598431458199,Estimable
IVTDMD30,6,3,ID,2019,77.6511436584037,0.693180726592299,79.0199153879122,76.2823719288952,Estimable
IVTDMD30,6,3,ID,2020,79.0801636368234,0.688063227862762,80.4388302273428,77.721497046304,Estimable
IVTDMD30,6,3,OR,2018,75.267137491024,0.758404660227984,76.7647020057658,73.7695729762822,Estimable
IVTDMD30,6,3,OR,2019,75.8471540313287,0.73357467335161,77.2956886426461,74.3986194200112,Estimable
IVTDMD30,6,3,OR,2020,77.2761740097484,0.737602816233027,78.7326626911762,75.8196853283205,Estimable
IVTDMD30,6,3,WA,2018,76.7287318215406,0.634940048055395,77.9825000732684,75.4749635698129,Estimable
IVTDMD30,6,3,WA,2019,77.3087483618452,0.616697053686069,78.5264935477311,76.0910031759593,Estimable
IVTDMD30,6,3,WA,2020,78.7377683402649,0.619671160312626,79.961386270321,77.5141504102088,Estimable
IVTDMD30,6,4,ID,2019,80.6042318800239,1.31895515038455,83.2086731939236,77.9997905661241,Estimable
IVTDMD30,6,4,OR,2019,79.9988509248967,0.454501500200302,80.8963207774583,79.101381072335,Estimable
IVTDMD30,6,4,OR,2020,81.4278709033164,0.465652771162836,82.3473603300757,80.508381476557,Estimable
IVTDMD30,6,4,WA,2019,77.403832542669,0.747204340635121,78.87928063058,75.9283844547579,Estimable
IVTDMD30,6,4,WA,2020,78.8328525210888,0.747963180190421,80.3097990322691,77.3559060099085,Estimable
IVTDMD30,6,5,WA,2019,77.8940219466798,0.854996307789369,79.5823187068761,76.2057251864836,Estimable
IVTDMD30,6,5,WA,2020,79.3230419250996,0.856586005686022,81.0144777419025,77.6316061082968,Estimable
IVTDMD48,1,1,ID,2020,86.016271279666,1.07642280636859,88.1418022556911,83.8907403036409,Estimable
IVTDMD48,1,1,OR,2020,78.2366066907538,0.957718083394573,80.1277403981695,76.3454729833382,Estimable
IVTDMD48,1,1,OR,2021,82.8261019241764,0.93086022823493,84.6642014495274,80.9880023988253,Estimable
IVTDMD48,1,1,WA,2020,78.4998369778642,0.788922191623458,80.0576621614706,76.9420117942577,Estimable
IVTDMD48,1,1,WA,2021,83.0893322112866,0.759659644120383,84.5893748481213,81.589289574452,Estimable
IVTDMD48,1,2,ID,2018,83.4009659275033,0.789960395793313,84.9608411746251,81.8410906803815,Estimable
IVTDMD48,1,2,ID,2019,83.2061241852363,0.785535279748875,84.7572614892662,81.6549868812065,Estimable
IVTDMD48,1,2,OR,2018,81.3633305206384,0.84894317715734,83.0396746200547,79.6869864212221,Estimable
IVTDMD48,1,2,OR,2019,81.1684887783713,0.837849932041879,82.8229278828562,79.5140496738864,Estimable
IVTDMD48,1,2,OR,2020,83.6352797416187,0.841227711965044,85.2963886935041,81.9741707897333,Estimable
IVTDMD48,1,2,WA,2018,80.8650117413307,0.520564947930469,81.8929321043263,79.8370913783352,Estimable
